Customer ID,Recency_Score,Frequency_Score,Monetary_Score,Segment,RFM_Score
16325,3,5,5,loyal_customers,35
16326,4,5,4,loyal_customers,45
16327,5,5,5,champions,55
16328,1,2,2,hibernating,12
16329,3,4,4,loyal_customers,34
16330,3,4,2,loyal_customers,34
16331,3,5,4,loyal_customers,35
16332,3,4,2,loyal_customers,34
16334,2,2,2,hibernating,22
16335,1,5,5,cant_loose,15
16336,3,4,5,loyal_customers,34
16343,3,2,2,about_to_sleep,32
16345,2,2,3,hibernating,22
16346,4,2,1,potential_loyalists,42
16347,4,5,5,loyal_customers,45
16348,3,2,2,about_to_sleep,32
16350,5,4,4,champions,54
16351,3,5,5,loyal_customers,35
16353,5,5,5,champions,55
16354,5,4,3,champions,54
16355,5,2,2,potential_loyalists,52
16356,5,4,1,champions,54
16357,4,2,1,potential_loyalists,42
16358,4,2,3,potential_loyalists,42
16359,5,5,3,champions,55
16362,2,2,1,hibernating,22
16365,5,5,4,champions,55
16367,4,2,3,potential_loyalists,42
16368,3,2,1,about_to_sleep,32
16371,2,2,1,hibernating,22
16372,3,4,3,loyal_customers,34
16373,4,3,2,potential_loyalists,43
16374,3,4,4,loyal_customers,34
16377,1,2,3,hibernating,12
16381,4,3,2,potential_loyalists,43
16382,3,3,2,need_attention,33
16383,4,4,5,loyal_customers,44
16384,3,3,3,need_attention,33
16385,5,4,2,champions,54
16386,4,2,3,potential_loyalists,42
16387,4,4,3,loyal_customers,44
16388,1,2,1,hibernating,12
16391,4,4,4,loyal_customers,44
16392,3,3,3,need_attention,33
16393,5,5,5,champions,55
16395,4,5,4,loyal_customers,45
16396,2,2,1,hibernating,22
16397,1,2,1,hibernating,12
16399,4,2,1,potential_loyalists,42
16400,4,5,5,loyal_customers,45
16401,5,5,5,champions,55
16402,5,2,1,potential_loyalists,52
16407,4,4,3,loyal_customers,44
16408,1,2,1,hibernating,12
16409,4,5,5,loyal_customers,45
16410,1,2,1,hibernating,12
16411,5,4,3,champions,54
16412,4,4,2,loyal_customers,44
16413,5,2,2,potential_loyalists,52
16414,3,4,2,loyal_customers,34
16416,4,5,4,loyal_customers,45
16417,2,2,1,hibernating,22
16418,3,3,2,need_attention,33
16420,4,2,1,potential_loyalists,42
16421,5,4,3,champions,54
16422,5,5,5,champions,55
16424,4,2,2,potential_loyalists,42
16428,3,4,3,loyal_customers,34
16430,4,5,3,loyal_customers,45
16433,3,2,1,about_to_sleep,32
16437,4,3,2,potential_loyalists,43
16439,1,2,2,hibernating,12
16440,2,2,1,hibernating,22
16441,3,4,3,loyal_customers,34
16443,2,2,1,hibernating,22
16444,4,5,5,loyal_customers,45
16445,4,4,2,loyal_customers,44
16448,2,2,1,hibernating,22
16455,5,5,5,champions,55
16456,5,5,5,champions,55
16458,5,5,5,champions,55
16459,1,2,1,hibernating,12
16465,3,3,3,need_attention,33
16466,4,5,5,loyal_customers,45
16467,2,5,5,cant_loose,25
16469,2,2,1,hibernating,22
16470,4,5,4,loyal_customers,45
16471,4,4,3,loyal_customers,44
16472,3,3,3,need_attention,33
16473,5,2,1,potential_loyalists,52
16476,3,2,2,about_to_sleep,32
16477,5,4,4,champions,54
16481,1,2,2,hibernating,12
16485,3,4,4,loyal_customers,34
16486,2,2,1,hibernating,22
16489,4,3,2,potential_loyalists,43
16490,2,2,1,hibernating,22
16491,3,2,3,about_to_sleep,32
16492,2,2,2,hibernating,22
16496,3,4,3,loyal_customers,34
16497,3,5,5,loyal_customers,35
16499,5,5,5,champions,55
16500,5,4,2,champions,54
16501,4,2,4,potential_loyalists,42
16503,4,5,5,loyal_customers,45
16507,1,2,1,hibernating,12
16508,1,2,1,hibernating,12
16510,5,5,4,champions,55
16511,4,4,3,loyal_customers,44
16515,5,4,4,champions,54
16518,3,3,2,need_attention,33
16519,5,4,2,champions,54
16520,5,4,4,champions,54
16521,3,4,4,loyal_customers,34
16522,3,3,2,need_attention,33
16523,3,5,5,loyal_customers,35
16525,5,5,5,champions,55
16526,1,2,2,hibernating,12
16527,3,2,4,about_to_sleep,32
16530,1,2,1,hibernating,12
16531,4,4,4,loyal_customers,44
16532,3,3,4,need_attention,33
16534,1,2,3,hibernating,12
16535,4,3,2,potential_loyalists,43
16537,1,2,1,hibernating,12
16539,5,5,5,champions,55
16540,3,2,1,about_to_sleep,32
16541,1,2,2,hibernating,12
16542,3,2,1,about_to_sleep,32
16543,1,2,2,hibernating,12
16545,5,2,2,potential_loyalists,52
16546,5,4,5,champions,54
16547,1,2,1,hibernating,12
16548,1,2,1,hibernating,12
16549,4,5,5,loyal_customers,45
16550,5,5,5,champions,55
16551,3,4,4,loyal_customers,34
16552,5,2,1,potential_loyalists,52
16553,4,5,5,loyal_customers,45
16554,4,4,4,loyal_customers,44
16556,5,5,5,champions,55
16558,5,5,5,champions,55
16559,4,2,1,potential_loyalists,42
16560,4,5,5,loyal_customers,45
16562,2,2,1,hibernating,22
16563,4,4,5,loyal_customers,44
16564,1,2,1,hibernating,12
16565,3,4,3,loyal_customers,34
16568,3,3,4,need_attention,33
16570,5,5,5,champions,55
16571,4,5,5,loyal_customers,45
16574,3,3,3,need_attention,33
16576,3,3,3,need_attention,33
16577,1,2,2,hibernating,12
16578,1,2,1,hibernating,12
16579,3,2,2,about_to_sleep,32
16583,5,3,2,potential_loyalists,53
16584,3,4,5,loyal_customers,34
16588,4,4,4,loyal_customers,44
16589,2,2,1,hibernating,22
16590,4,3,3,potential_loyalists,43
16592,5,5,5,champions,55
16593,4,4,3,loyal_customers,44
16595,5,4,4,champions,54
16596,5,4,2,champions,54
16599,4,2,1,potential_loyalists,42
16600,5,5,4,champions,55
16601,4,3,2,potential_loyalists,43
16602,4,2,1,potential_loyalists,42
16605,1,2,1,hibernating,12
16606,3,3,2,need_attention,33
16607,4,5,5,loyal_customers,45
16611,3,4,4,loyal_customers,34
16612,5,4,4,champions,54
16614,3,3,3,need_attention,33
16615,1,2,2,hibernating,12
16619,4,4,4,loyal_customers,44
16620,4,4,4,loyal_customers,44
16622,1,2,1,hibernating,12
16623,3,4,3,loyal_customers,34
16625,3,4,4,loyal_customers,34
16628,3,3,1,need_attention,33
16630,3,2,1,about_to_sleep,32
16631,2,5,4,cant_loose,25
16634,5,4,4,champions,54
16635,3,2,2,about_to_sleep,32
16638,5,5,3,champions,55
16639,3,2,2,about_to_sleep,32
16640,4,2,1,potential_loyalists,42
16641,1,2,2,hibernating,12
16642,3,2,2,about_to_sleep,32
16643,3,2,2,about_to_sleep,32
16645,1,2,1,hibernating,12
16646,2,2,3,hibernating,22
16649,2,2,2,hibernating,22
16650,3,5,4,loyal_customers,35
16651,1,2,1,hibernating,12
16652,3,5,5,loyal_customers,35
16654,5,4,4,champions,54
16655,3,5,5,loyal_customers,35
16656,3,5,5,loyal_customers,35
16658,5,5,3,champions,55
16660,3,4,3,loyal_customers,34
16662,4,2,1,potential_loyalists,42
16663,1,2,1,hibernating,12
16664,1,2,1,hibernating,12
16666,1,2,1,hibernating,12
16668,4,5,3,loyal_customers,45
16670,4,5,5,loyal_customers,45
16673,1,2,1,hibernating,12
16676,3,3,3,need_attention,33
16677,3,3,3,need_attention,33
16679,5,4,3,champions,54
16681,1,2,1,hibernating,12
16683,2,2,2,hibernating,22
16684,5,5,5,champions,55
16686,4,5,4,loyal_customers,45
16687,4,2,1,potential_loyalists,42
16690,4,3,1,potential_loyalists,43
16691,3,3,1,need_attention,33
16692,3,3,3,need_attention,33
16693,3,4,3,loyal_customers,34
16694,1,2,1,hibernating,12
16699,4,5,4,loyal_customers,45
16700,5,5,5,champions,55
16701,3,5,5,loyal_customers,35
16702,3,4,4,loyal_customers,34
16705,4,5,5,loyal_customers,45
16707,4,4,3,loyal_customers,44
16709,5,5,5,champions,55
16710,5,5,5,champions,55
16711,5,4,4,champions,54
16712,3,3,3,need_attention,33
16713,5,5,5,champions,55
16714,1,2,2,hibernating,12
16715,1,2,2,hibernating,12
16716,1,2,4,hibernating,12
16717,5,5,5,champions,55
16718,5,4,5,champions,54
16719,5,5,5,champions,55
16720,5,3,3,potential_loyalists,53
16722,5,5,5,champions,55
16724,3,2,1,about_to_sleep,32
16725,5,5,4,champions,55
16726,4,3,3,potential_loyalists,43
16727,4,4,4,loyal_customers,44
16731,1,2,1,hibernating,12
16732,3,4,5,loyal_customers,34
16733,2,2,2,hibernating,22
16735,4,5,5,loyal_customers,45
16737,1,2,2,hibernating,12
16739,2,2,2,hibernating,22
16740,4,2,1,potential_loyalists,42
16741,1,2,1,hibernating,12
16742,2,5,5,cant_loose,25
16743,2,5,4,cant_loose,25
16746,4,5,5,loyal_customers,45
16748,4,5,4,loyal_customers,45
16752,5,2,1,potential_loyalists,52
16754,5,5,5,champions,55
16756,3,5,4,loyal_customers,35
16757,3,2,1,about_to_sleep,32
16760,3,2,1,about_to_sleep,32
16763,1,2,2,hibernating,12
16765,4,2,2,potential_loyalists,42
16767,3,4,5,loyal_customers,34
16768,4,5,4,loyal_customers,45
16770,5,4,4,champions,54
16772,3,4,5,loyal_customers,34
16774,3,4,3,loyal_customers,34
16775,5,5,4,champions,55
16776,3,2,1,about_to_sleep,32
16777,3,4,4,loyal_customers,34
16779,5,5,5,champions,55
16780,3,2,1,about_to_sleep,32
16781,5,3,3,potential_loyalists,53
16782,5,5,5,champions,55
16783,2,2,2,hibernating,22
16784,5,4,3,champions,54
16785,3,2,3,about_to_sleep,32
16786,4,2,1,potential_loyalists,42
16787,4,4,4,loyal_customers,44
16788,3,4,4,loyal_customers,34
16791,4,5,5,loyal_customers,45
16792,4,4,3,loyal_customers,44
16794,4,4,3,loyal_customers,44
16795,5,4,4,champions,54
16797,4,4,4,loyal_customers,44
16799,3,3,2,need_attention,33
16809,3,4,3,loyal_customers,34
16810,3,2,3,about_to_sleep,32
16812,5,4,4,champions,54
16814,5,5,5,champions,55
16817,5,4,4,champions,54
16821,4,2,1,potential_loyalists,42
16822,1,2,1,hibernating,12
16823,4,5,4,loyal_customers,45
16824,4,2,1,potential_loyalists,42
16825,5,4,4,champions,54
16827,4,4,2,loyal_customers,44
16829,4,2,2,potential_loyalists,42
16831,1,2,1,hibernating,12
16832,3,3,1,need_attention,33
16834,1,2,2,hibernating,12
16835,5,4,4,champions,54
16836,3,3,3,need_attention,33
16839,5,5,5,champions,55
16841,3,5,4,loyal_customers,35
16843,3,5,5,loyal_customers,35
16845,1,2,2,hibernating,12
16847,1,2,2,hibernating,12
16848,5,4,4,champions,54
16854,3,3,4,need_attention,33
16856,3,3,2,need_attention,33
16857,2,2,2,hibernating,22
16858,5,5,5,champions,55
16859,3,4,4,loyal_customers,34
16861,4,4,3,loyal_customers,44
16863,5,3,2,potential_loyalists,53
16864,3,3,2,need_attention,33
16865,3,2,1,about_to_sleep,32
16867,1,2,1,hibernating,12
16868,4,4,2,loyal_customers,44
16870,2,2,2,hibernating,22
16872,3,4,3,loyal_customers,34
16873,3,5,5,loyal_customers,35
16874,5,2,1,potential_loyalists,52
16875,2,5,4,cant_loose,25
16876,3,2,1,about_to_sleep,32
16880,2,2,2,hibernating,22
16883,5,5,4,champions,55
16885,4,2,1,potential_loyalists,42
16886,2,2,1,hibernating,22
16887,4,3,2,potential_loyalists,43
16888,4,4,2,loyal_customers,44
16889,4,4,3,loyal_customers,44
16891,5,5,4,champions,55
16893,5,3,2,potential_loyalists,53
16896,1,2,1,hibernating,12
16898,5,4,3,champions,54
16899,5,3,2,potential_loyalists,53
16901,1,2,1,hibernating,12
16903,4,3,3,potential_loyalists,43
16904,5,5,4,champions,55
16905,5,5,4,champions,55
16906,3,4,3,loyal_customers,34
16907,5,4,3,champions,54
16908,1,2,2,hibernating,12
16912,3,4,4,loyal_customers,34
16915,4,4,3,loyal_customers,44
16916,5,4,3,champions,54
16917,1,2,4,hibernating,12
16918,3,5,4,loyal_customers,35
16919,5,5,5,champions,55
16920,3,2,2,about_to_sleep,32
16922,1,2,3,hibernating,12
16923,5,5,5,champions,55
16925,2,2,1,hibernating,22
16926,5,4,4,champions,54
16928,5,5,4,champions,55
16931,5,4,3,champions,54
16932,3,3,2,need_attention,33
16933,4,5,5,loyal_customers,45
16934,4,4,4,loyal_customers,44
16935,4,4,3,loyal_customers,44
16936,4,2,2,potential_loyalists,42
16937,2,2,1,hibernating,22
16938,4,4,5,loyal_customers,44
16941,1,2,1,hibernating,12
16944,1,2,1,hibernating,12
16945,4,5,5,loyal_customers,45
16946,4,4,4,loyal_customers,44
16948,3,4,2,loyal_customers,34
16950,5,5,5,champions,55
16954,5,5,5,champions,55
16955,5,4,3,champions,54
16958,3,2,3,about_to_sleep,32
16960,4,4,4,loyal_customers,44
16961,4,3,3,potential_loyalists,43
16962,3,2,1,about_to_sleep,32
16970,1,2,1,hibernating,12
16972,4,3,3,potential_loyalists,43
16973,4,2,1,potential_loyalists,42
16975,3,4,3,loyal_customers,34
16977,4,4,2,loyal_customers,44
16979,4,4,4,loyal_customers,44
16980,3,2,2,about_to_sleep,32
16983,5,4,4,champions,54
16984,3,5,5,loyal_customers,35
16985,5,5,5,champions,55
16986,2,5,5,cant_loose,25
16987,5,4,3,champions,54
16988,5,2,2,potential_loyalists,52
16990,3,2,1,about_to_sleep,32
16991,3,2,4,about_to_sleep,32
16992,4,5,5,loyal_customers,45
16996,4,4,3,loyal_customers,44
16998,2,2,1,hibernating,22
17000,4,3,2,potential_loyalists,43
17001,5,5,5,champions,55
17003,3,4,3,loyal_customers,34
17004,4,3,4,potential_loyalists,43
17006,4,4,3,loyal_customers,44
17007,2,2,1,hibernating,22
17008,3,2,1,about_to_sleep,32
17009,1,2,1,hibernating,12
17012,1,2,2,hibernating,12
17016,1,2,3,hibernating,12
17017,5,5,5,champions,55
17018,4,4,4,loyal_customers,44
17019,5,5,5,champions,55
17021,2,5,4,cant_loose,25
17022,3,2,1,about_to_sleep,32
17023,3,4,3,loyal_customers,34
17025,5,4,4,champions,54
17026,5,3,1,potential_loyalists,53
17029,4,4,4,loyal_customers,44
17031,5,4,5,champions,54
17032,1,5,5,cant_loose,15
17033,4,2,2,potential_loyalists,42
17034,3,3,3,need_attention,33
17036,4,2,1,potential_loyalists,42
17038,3,2,3,about_to_sleep,32
17039,1,2,4,hibernating,12
17040,1,2,1,hibernating,12
17041,4,4,3,loyal_customers,44
17043,5,4,3,champions,54
17044,5,5,5,champions,55
17045,5,3,2,potential_loyalists,53
17047,3,4,4,loyal_customers,34
17049,5,5,5,champions,55
17050,5,4,4,champions,54
17055,2,2,1,hibernating,22
17056,1,2,1,hibernating,12
17057,1,2,2,hibernating,12
17059,5,4,5,champions,54
17062,5,4,3,champions,54
17063,3,5,5,loyal_customers,35
17066,1,2,1,hibernating,12
17068,5,5,5,champions,55
17069,5,5,5,champions,55
17070,3,2,1,about_to_sleep,32
17071,4,4,4,loyal_customers,44
17072,1,2,2,hibernating,12
17074,1,2,1,hibernating,12
17075,3,5,4,loyal_customers,35
17076,4,4,2,loyal_customers,44
17077,1,2,2,hibernating,12
17080,5,4,3,champions,54
17081,4,4,3,loyal_customers,44
17082,4,4,5,loyal_customers,44
17083,3,5,5,loyal_customers,35
17084,4,2,5,potential_loyalists,42
17085,5,5,5,champions,55
17087,1,2,1,hibernating,12
17089,4,2,1,potential_loyalists,42
17090,5,5,4,champions,55
17091,5,5,5,champions,55
17092,2,5,5,cant_loose,25
17093,1,2,1,hibernating,12
17094,3,2,1,about_to_sleep,32
17095,3,4,4,loyal_customers,34
17096,4,5,5,loyal_customers,45
17097,5,3,2,potential_loyalists,53
17098,4,4,3,loyal_customers,44
17099,2,2,3,hibernating,22
17101,4,4,3,loyal_customers,44
17103,1,2,2,hibernating,12
17104,3,2,2,about_to_sleep,32
17106,4,2,2,potential_loyalists,42
17107,4,4,5,loyal_customers,44
17108,1,2,1,hibernating,12
17109,3,3,2,need_attention,33
17111,3,2,1,about_to_sleep,32
17112,2,2,1,hibernating,22
17113,1,5,5,cant_loose,15
17116,1,2,2,hibernating,12
17121,3,2,2,about_to_sleep,32
17122,4,4,2,loyal_customers,44
17126,4,4,4,loyal_customers,44
17127,3,4,4,loyal_customers,34
17129,2,2,1,hibernating,22
17134,2,2,1,hibernating,22
17135,5,4,3,champions,54
17136,1,2,1,hibernating,12
17137,3,5,4,loyal_customers,35
17138,4,5,5,loyal_customers,45
17139,4,5,5,loyal_customers,45
17141,3,4,3,loyal_customers,34
17142,3,4,3,loyal_customers,34
17143,3,3,3,need_attention,33
17146,3,5,5,loyal_customers,35
17149,2,2,1,hibernating,22
17150,5,5,4,champions,55
17151,1,2,1,hibernating,12
17152,3,2,2,about_to_sleep,32
17156,2,2,3,hibernating,22
17157,2,5,5,cant_loose,25
17160,5,5,5,champions,55
17161,2,2,3,hibernating,22
17165,4,4,4,loyal_customers,44
17167,5,4,3,champions,54
17168,2,2,2,hibernating,22
17169,1,2,2,hibernating,12
17170,5,3,1,potential_loyalists,53
17171,1,2,1,hibernating,12
17172,3,3,3,need_attention,33
17177,2,2,1,hibernating,22
17178,1,2,2,hibernating,12
17179,4,4,3,loyal_customers,44
17180,3,5,4,loyal_customers,35
17181,5,3,1,potential_loyalists,53
17182,3,3,2,need_attention,33
17187,2,2,2,hibernating,22
17188,2,5,4,cant_loose,25
17190,3,4,4,loyal_customers,34
17191,5,5,5,champions,55
17192,2,2,1,hibernating,22
17193,4,3,3,potential_loyalists,43
17194,2,2,3,hibernating,22
17195,1,2,3,hibernating,12
17196,3,2,2,about_to_sleep,32
17198,5,3,3,potential_loyalists,53
17199,1,2,1,hibernating,12
17200,4,4,2,loyal_customers,44
17202,3,2,1,about_to_sleep,32
17203,4,4,4,loyal_customers,44
17204,5,4,5,champions,54
17205,3,3,3,need_attention,33
17207,1,2,2,hibernating,12
17208,4,2,1,potential_loyalists,42
17210,4,2,2,potential_loyalists,42
17211,5,5,4,champions,55
17213,5,5,5,champions,55
17215,2,2,1,hibernating,22
17216,1,2,1,hibernating,12
17217,1,2,1,hibernating,12
17218,5,5,5,champions,55
17219,3,2,1,about_to_sleep,32
17220,3,5,4,loyal_customers,35
17223,5,3,2,potential_loyalists,53
17224,2,2,1,hibernating,22
17225,1,2,1,hibernating,12
17227,5,5,4,champions,55
17228,5,5,4,champions,55
17230,1,5,5,cant_loose,15
17231,4,5,5,loyal_customers,45
17235,5,5,4,champions,55
17236,3,5,4,loyal_customers,35
17237,5,3,3,potential_loyalists,53
17238,5,5,5,champions,55
17239,4,4,3,loyal_customers,44
17240,1,2,1,hibernating,12
17241,4,5,5,loyal_customers,45
17243,5,5,5,champions,55
17244,4,4,3,loyal_customers,44
17245,1,2,1,hibernating,12
17248,2,2,1,hibernating,22
17249,3,2,1,about_to_sleep,32
17251,4,3,3,potential_loyalists,43
17254,3,2,1,about_to_sleep,32
17255,4,3,2,potential_loyalists,43
17258,4,3,2,potential_loyalists,43
17259,5,4,4,champions,54
17260,3,2,1,about_to_sleep,32
17261,2,2,1,hibernating,22
17262,5,5,4,champions,55
17264,3,2,2,about_to_sleep,32
17268,2,5,3,cant_loose,25
17269,4,2,3,potential_loyalists,42
17271,1,2,1,hibernating,12
17273,3,2,1,about_to_sleep,32
17274,4,2,2,potential_loyalists,42
17275,4,2,1,potential_loyalists,42
17276,3,2,3,about_to_sleep,32
17278,1,2,1,hibernating,12
17280,2,2,1,hibernating,22
17281,5,5,3,champions,55
17283,5,2,1,potential_loyalists,52
17284,4,3,4,potential_loyalists,43
17286,4,3,1,potential_loyalists,43
17287,5,5,5,champions,55
17288,4,4,4,loyal_customers,44
17289,5,5,4,champions,55
17290,4,5,3,loyal_customers,45
17293,4,5,4,loyal_customers,45
17296,1,2,2,hibernating,12
17298,5,4,2,champions,54
17300,4,3,2,potential_loyalists,43
17301,1,2,1,hibernating,12
17304,2,2,1,hibernating,22
17305,1,2,4,hibernating,12
17306,4,3,4,potential_loyalists,43
17307,4,5,5,loyal_customers,45
17308,4,3,5,potential_loyalists,43
17309,4,3,1,potential_loyalists,43
17310,4,3,4,potential_loyalists,43
17311,4,4,5,loyal_customers,44
17314,4,5,5,loyal_customers,45
17315,5,4,5,champions,54
17316,3,2,1,about_to_sleep,32
17318,1,2,1,hibernating,12
17319,1,2,1,hibernating,12
17320,5,4,4,champions,54
17321,4,4,4,loyal_customers,44
17322,5,4,3,champions,54
17323,3,4,3,loyal_customers,34
17324,5,5,4,champions,55
17325,3,3,3,need_attention,33
17326,3,3,2,need_attention,33
17327,3,3,1,need_attention,33
17328,1,2,1,hibernating,12
17334,3,2,2,about_to_sleep,32
17335,4,3,3,potential_loyalists,43
17336,2,2,1,hibernating,22
17338,5,5,5,champions,55
17339,5,3,1,potential_loyalists,53
17340,5,5,5,champions,55
17341,5,4,4,champions,54
17342,5,4,4,champions,54
17343,5,4,4,champions,54
17344,1,2,2,hibernating,12
17345,5,5,4,champions,55
17346,5,5,5,champions,55
17349,4,4,3,loyal_customers,44
17350,4,4,3,loyal_customers,44
17351,3,5,4,loyal_customers,35
17352,1,2,1,hibernating,12
17354,3,4,4,loyal_customers,34
17355,4,2,2,potential_loyalists,42
17358,5,4,2,champions,54
17359,1,2,1,hibernating,12
17360,4,4,3,loyal_customers,44
17362,4,4,3,loyal_customers,44
17363,4,4,3,loyal_customers,44
17364,5,5,5,champions,55
17365,4,5,5,loyal_customers,45
17366,3,3,4,need_attention,33
17368,5,5,3,champions,55
17369,2,2,3,hibernating,22
17372,4,5,5,loyal_customers,45
17373,3,4,3,loyal_customers,34
17374,4,2,1,potential_loyalists,42
17375,3,2,2,about_to_sleep,32
17376,3,3,1,need_attention,33
17377,5,5,5,champions,55
17378,5,2,1,potential_loyalists,52
17380,3,4,3,loyal_customers,34
17381,5,5,5,champions,55
17382,3,5,3,loyal_customers,35
17383,2,2,1,hibernating,22
17384,2,2,1,hibernating,22
17386,4,2,1,potential_loyalists,42
17388,3,5,4,loyal_customers,35
17389,5,5,5,champions,55
17390,3,2,1,about_to_sleep,32
17392,2,2,1,hibernating,22
17393,3,3,2,need_attention,33
17395,2,2,1,hibernating,22
17396,5,5,4,champions,55
17397,3,2,3,about_to_sleep,32
17401,1,2,1,hibernating,12
17402,5,5,5,champions,55
17403,2,2,1,hibernating,22
17404,3,5,5,loyal_customers,35
17406,5,5,5,champions,55
17407,3,2,3,about_to_sleep,32
17409,3,5,5,loyal_customers,35
17411,4,3,3,potential_loyalists,43
17412,5,5,5,champions,55
17413,3,3,3,need_attention,33
17414,3,4,4,loyal_customers,34
17416,4,5,5,loyal_customers,45
17417,1,2,1,hibernating,12
17418,4,2,1,potential_loyalists,42
17419,5,5,5,champions,55
17420,5,4,2,champions,54
17421,4,4,4,loyal_customers,44
17422,4,4,4,loyal_customers,44
17423,4,2,2,potential_loyalists,42
17426,2,5,5,cant_loose,25
17428,5,5,5,champions,55
17429,4,3,3,potential_loyalists,43
17430,5,4,2,champions,54
17432,4,5,4,loyal_customers,45
17433,4,2,2,potential_loyalists,42
17435,3,2,2,about_to_sleep,32
17436,3,4,2,loyal_customers,34
17437,2,2,2,hibernating,22
17439,1,2,2,hibernating,12
17440,1,2,1,hibernating,12
17441,1,2,2,hibernating,12
17442,4,5,5,loyal_customers,45
17448,2,5,5,cant_loose,25
17449,4,5,5,loyal_customers,45
17450,5,5,5,champions,55
17454,2,5,4,cant_loose,25
17456,5,3,3,potential_loyalists,53
17457,5,5,5,champions,55
17458,4,2,1,potential_loyalists,42
17460,5,5,4,champions,55
17465,3,5,5,loyal_customers,35
17467,4,2,1,potential_loyalists,42
17468,5,2,1,potential_loyalists,52
17469,4,5,5,loyal_customers,45
17470,5,5,4,champions,55
17471,2,2,2,hibernating,22
17472,1,2,1,hibernating,12
17473,3,3,3,need_attention,33
17474,1,2,4,hibernating,12
17476,4,3,2,potential_loyalists,43
17478,3,3,4,need_attention,33
17479,1,2,2,hibernating,12
17480,2,2,2,hibernating,22
17483,3,2,1,about_to_sleep,32
17487,1,2,1,hibernating,12
17488,1,2,2,hibernating,12
17490,4,3,3,potential_loyalists,43
17491,5,5,5,champions,55
17493,4,2,1,potential_loyalists,42
17494,2,2,1,hibernating,22
17495,4,2,2,potential_loyalists,42
17497,4,3,2,potential_loyalists,43
17499,1,2,3,hibernating,12
17504,4,5,5,loyal_customers,45
17508,4,5,5,loyal_customers,45
17510,3,2,1,about_to_sleep,32
17511,5,5,5,champions,55
17512,2,5,5,cant_loose,25
17513,3,3,3,need_attention,33
17514,1,2,2,hibernating,12
17515,4,4,3,loyal_customers,44
17516,5,2,1,potential_loyalists,52
17518,3,3,2,need_attention,33
17519,5,5,5,champions,55
17521,4,3,3,potential_loyalists,43
17525,4,3,3,potential_loyalists,43
17526,5,5,5,champions,55
17530,5,4,3,champions,54
17532,4,2,1,potential_loyalists,42
17533,3,2,1,about_to_sleep,32
17536,3,3,2,need_attention,33
17540,4,4,4,loyal_customers,44
17541,2,2,1,hibernating,22
17543,1,2,1,hibernating,12
17544,4,4,3,loyal_customers,44
17545,4,4,3,loyal_customers,44
17547,5,3,3,potential_loyalists,53
17548,5,4,3,champions,54
17550,4,5,5,loyal_customers,45
17552,5,5,5,champions,55
17555,3,4,3,loyal_customers,34
17556,5,2,1,potential_loyalists,52
17557,1,2,1,hibernating,12
17558,4,2,2,potential_loyalists,42
17559,2,2,1,hibernating,22
17560,4,4,4,loyal_customers,44
17561,4,4,3,loyal_customers,44
17565,1,2,1,hibernating,12
17567,5,3,4,potential_loyalists,53
17568,1,2,2,hibernating,12
17570,4,2,1,potential_loyalists,42
17571,1,2,1,hibernating,12
17572,5,5,2,champions,55
17575,1,2,1,hibernating,12
17576,5,5,5,champions,55
17578,2,5,3,cant_loose,25
17579,1,2,2,hibernating,12
17580,5,3,2,potential_loyalists,53
17581,5,5,5,champions,55
17583,1,2,1,hibernating,12
17586,1,2,1,hibernating,12
17587,1,2,1,hibernating,12
17588,4,4,4,loyal_customers,44
17589,4,5,5,loyal_customers,45
17591,5,3,3,potential_loyalists,53
17592,1,2,1,hibernating,12
17593,3,5,5,loyal_customers,35
17596,5,5,4,champions,55
17597,3,4,4,loyal_customers,34
17598,4,2,2,potential_loyalists,42
17599,2,2,1,hibernating,22
17601,4,2,2,potential_loyalists,42
17602,2,5,5,cant_loose,25
17604,3,4,3,loyal_customers,34
17605,1,2,1,hibernating,12
17606,1,2,1,hibernating,12
17607,5,2,2,potential_loyalists,52
17609,3,5,3,loyal_customers,35
17611,3,5,5,loyal_customers,35
17612,5,5,5,champions,55
17615,4,4,2,loyal_customers,44
17616,5,3,2,potential_loyalists,53
17617,1,2,2,hibernating,12
17618,4,5,5,loyal_customers,45
17621,3,4,4,loyal_customers,34
17623,3,5,4,loyal_customers,35
17626,1,2,2,hibernating,12
17627,2,2,2,hibernating,22
17629,4,3,3,potential_loyalists,43
17631,5,4,2,champions,54
17633,5,4,3,champions,54
17635,3,4,4,loyal_customers,34
17639,4,4,3,loyal_customers,44
17640,5,4,5,champions,54
17642,3,4,4,loyal_customers,34
17643,5,3,2,potential_loyalists,53
17644,4,5,5,loyal_customers,45
17646,5,5,5,champions,55
17648,4,2,2,potential_loyalists,42
17651,2,5,4,cant_loose,25
17655,5,4,4,champions,54
17657,3,2,1,about_to_sleep,32
17659,5,4,3,champions,54
17660,1,2,1,hibernating,12
17663,3,5,5,loyal_customers,35
17665,2,2,3,hibernating,22
17667,3,4,4,loyal_customers,34
17671,5,3,3,potential_loyalists,53
17672,3,4,5,loyal_customers,34
17673,5,5,5,champions,55
17674,5,2,2,potential_loyalists,52
17675,5,5,5,champions,55
17676,5,4,4,champions,54
17677,5,5,5,champions,55
17678,1,2,2,hibernating,12
17680,4,3,2,potential_loyalists,43
17682,5,5,4,champions,55
17683,4,4,3,loyal_customers,44
17685,5,5,5,champions,55
17686,3,3,5,need_attention,33
