Customer ID,Recency_Score,Frequency_Score,Monetary_Score,Segment,RFM_Score
16239,3,3,2,need_attention,33
16240,4,3,5,potential_loyalists,43
16241,5,5,5,champions,55
16242,5,5,5,champions,55
16243,3,3,2,need_attention,33
16245,4,4,4,loyal_customers,44
16247,2,2,1,hibernating,22
16248,3,2,1,about_to_sleep,32
16249,3,4,4,loyal_customers,34
16253,3,3,5,need_attention,33
16255,4,5,5,loyal_customers,45
16256,1,2,3,hibernating,12
16257,2,2,1,hibernating,22
16258,3,4,5,loyal_customers,34
16260,3,2,4,about_to_sleep,32
16261,4,4,3,loyal_customers,44
16265,5,5,5,champions,55
16266,2,5,3,cant_loose,25
16268,3,3,3,need_attention,33
16270,1,2,4,hibernating,12
16271,5,4,4,champions,54
16272,2,2,2,hibernating,22
16274,1,2,2,hibernating,12
16275,1,2,3,hibernating,12
16276,2,2,3,hibernating,22
16278,2,2,3,hibernating,22
16279,4,4,4,loyal_customers,44
16281,2,2,5,hibernating,22
16282,1,2,1,hibernating,12
16283,5,4,4,champions,54
16284,4,3,3,potential_loyalists,43
16287,2,2,1,hibernating,22
16292,2,2,2,hibernating,22
16293,4,5,5,loyal_customers,45
16295,5,4,4,champions,54
16297,1,2,2,hibernating,12
16298,4,4,3,loyal_customers,44
16302,2,2,1,hibernating,22
16303,4,4,5,loyal_customers,44
16305,2,2,2,hibernating,22
16306,1,5,3,cant_loose,15
16308,3,4,5,loyal_customers,34
16311,4,3,3,potential_loyalists,43
16313,5,3,2,potential_loyalists,53
16315,1,2,1,hibernating,12
16316,3,5,5,loyal_customers,35
16318,3,2,2,about_to_sleep,32
16319,1,2,2,hibernating,12
16322,5,3,2,potential_loyalists,53
16323,1,2,1,hibernating,12
16325,3,4,3,loyal_customers,34
16326,5,5,5,champions,55
16327,4,5,5,loyal_customers,45
16330,4,4,2,loyal_customers,44
16332,4,5,4,loyal_customers,45
16333,5,5,5,champions,55
16337,3,2,1,about_to_sleep,32
16338,2,2,1,hibernating,22
16339,1,2,1,hibernating,12
16340,2,2,3,hibernating,22
16341,4,4,4,loyal_customers,44
16343,4,3,2,potential_loyalists,43
16344,2,2,1,hibernating,22
16345,3,2,3,about_to_sleep,32
16347,5,3,3,potential_loyalists,53
16348,4,5,4,loyal_customers,45
16349,1,2,1,hibernating,12
16350,4,4,4,loyal_customers,44
16351,1,2,1,hibernating,12
16352,4,3,3,potential_loyalists,43
16353,5,5,5,champions,55
16354,3,3,2,need_attention,33
16357,3,4,3,loyal_customers,34
16358,5,4,4,champions,54
16359,5,5,4,champions,55
16360,5,5,5,champions,55
16361,5,4,3,champions,54
16362,4,4,3,loyal_customers,44
16363,3,2,1,about_to_sleep,32
16364,5,3,3,potential_loyalists,53
16365,4,5,4,loyal_customers,45
16366,4,2,2,potential_loyalists,42
16367,3,3,3,need_attention,33
16368,5,3,3,potential_loyalists,53
16369,4,4,4,loyal_customers,44
16372,3,3,2,need_attention,33
16374,3,3,2,need_attention,33
16376,5,3,4,potential_loyalists,53
16377,1,2,3,hibernating,12
16379,5,4,5,champions,54
16380,3,2,4,about_to_sleep,32
16385,3,4,3,loyal_customers,34
16386,4,3,2,potential_loyalists,43
16387,1,2,1,hibernating,12
16389,3,4,4,loyal_customers,34
16392,1,2,1,hibernating,12
16393,5,5,5,champions,55
16394,3,4,4,loyal_customers,34
16395,3,4,4,loyal_customers,34
16399,4,3,2,potential_loyalists,43
16400,2,2,2,hibernating,22
16401,5,5,5,champions,55
16403,1,2,1,hibernating,12
16404,3,2,2,about_to_sleep,32
16406,4,2,1,potential_loyalists,42
16407,5,5,5,champions,55
16409,3,4,4,loyal_customers,34
16411,4,3,1,potential_loyalists,43
16412,3,2,1,about_to_sleep,32
16413,3,2,2,about_to_sleep,32
16414,4,3,1,potential_loyalists,43
16415,3,2,1,about_to_sleep,32
16416,4,4,4,loyal_customers,44
16418,3,4,3,loyal_customers,34
16419,2,5,4,cant_loose,25
16422,4,5,5,loyal_customers,45
16423,4,2,2,potential_loyalists,42
16424,1,2,1,hibernating,12
16425,1,2,2,hibernating,12
16426,5,5,4,champions,55
16429,2,2,2,hibernating,22
16430,3,2,2,about_to_sleep,32
16432,3,2,2,about_to_sleep,32
16433,4,2,1,potential_loyalists,42
16434,4,5,4,loyal_customers,45
16438,5,4,3,champions,54
16440,5,4,5,champions,54
16441,3,3,2,need_attention,33
16442,5,4,3,champions,54
16444,3,4,3,loyal_customers,34
16445,3,2,1,about_to_sleep,32
16446,5,3,5,potential_loyalists,53
16447,2,2,2,hibernating,22
16448,1,2,1,hibernating,12
16450,2,2,2,hibernating,22
16451,2,2,2,hibernating,22
16454,3,3,1,need_attention,33
16455,3,5,4,loyal_customers,35
16457,1,2,1,hibernating,12
16458,5,5,5,champions,55
16460,4,4,3,loyal_customers,44
16461,2,2,1,hibernating,22
16463,4,4,4,loyal_customers,44
16464,4,4,4,loyal_customers,44
16466,3,5,4,loyal_customers,35
16468,2,2,1,hibernating,22
16469,4,4,3,loyal_customers,44
16470,3,4,3,loyal_customers,34
16471,1,2,1,hibernating,12
16474,5,5,4,champions,55
16477,3,5,5,loyal_customers,35
16478,4,4,2,loyal_customers,44
16479,5,3,2,potential_loyalists,53
16480,2,2,3,hibernating,22
16482,4,2,1,potential_loyalists,42
16483,1,2,1,hibernating,12
16485,2,2,2,hibernating,22
16488,3,4,3,loyal_customers,34
16491,3,2,3,about_to_sleep,32
16494,1,2,3,hibernating,12
16495,5,4,3,champions,54
16496,5,4,4,champions,54
16497,3,5,5,loyal_customers,35
16500,5,5,2,champions,55
16504,4,2,2,potential_loyalists,42
16505,4,2,3,potential_loyalists,42
16506,4,3,1,potential_loyalists,43
16509,1,2,2,hibernating,12
16510,1,2,1,hibernating,12
16511,4,4,4,loyal_customers,44
16513,5,4,3,champions,54
16515,3,4,4,loyal_customers,34
16516,4,2,1,potential_loyalists,42
16517,1,2,1,hibernating,12
16518,3,3,2,need_attention,33
16519,4,3,1,potential_loyalists,43
16523,5,5,5,champions,55
16525,5,5,5,champions,55
16526,2,2,2,hibernating,22
16527,2,2,1,hibernating,22
16528,5,2,1,potential_loyalists,52
16529,1,2,2,hibernating,12
16531,4,5,4,loyal_customers,45
16532,4,4,5,loyal_customers,44
16533,4,4,4,loyal_customers,44
16535,5,2,3,potential_loyalists,52
16536,2,2,3,hibernating,22
16539,5,4,4,champions,54
16542,3,2,1,about_to_sleep,32
16545,2,2,2,hibernating,22
16549,5,5,5,champions,55
16553,2,5,5,cant_loose,25
16554,3,4,3,loyal_customers,34
16555,3,3,2,need_attention,33
16556,3,5,5,loyal_customers,35
16557,4,3,2,potential_loyalists,43
16558,5,5,5,champions,55
16560,4,3,3,potential_loyalists,43
16561,5,3,3,potential_loyalists,53
16563,3,2,4,about_to_sleep,32
16565,1,2,1,hibernating,12
16566,4,4,3,loyal_customers,44
16569,5,2,1,potential_loyalists,52
16570,4,5,5,loyal_customers,45
16571,4,4,4,loyal_customers,44
16574,3,2,2,about_to_sleep,32
16581,1,2,1,hibernating,12
16582,2,2,2,hibernating,22
16583,1,2,1,hibernating,12
16586,1,2,2,hibernating,12
16587,1,2,1,hibernating,12
16589,3,4,2,loyal_customers,34
16591,3,2,1,about_to_sleep,32
16592,5,5,5,champions,55
16593,3,4,2,loyal_customers,34
16594,2,2,1,hibernating,22
16595,3,2,2,about_to_sleep,32
16596,4,3,2,potential_loyalists,43
16597,5,2,1,potential_loyalists,52
16598,1,2,1,hibernating,12
16600,5,5,3,champions,55
16601,3,2,1,about_to_sleep,32
16602,3,2,3,about_to_sleep,32
16607,4,5,5,loyal_customers,45
16609,4,5,5,loyal_customers,45
16610,1,2,1,hibernating,12
16611,1,2,1,hibernating,12
16612,4,4,4,loyal_customers,44
16613,3,2,3,about_to_sleep,32
16614,1,2,3,hibernating,12
16616,4,3,3,potential_loyalists,43
16617,1,2,1,hibernating,12
16618,4,4,5,loyal_customers,44
16619,1,2,1,hibernating,12
16620,5,3,1,potential_loyalists,53
16621,3,4,3,loyal_customers,34
16623,1,2,1,hibernating,12
16625,1,2,2,hibernating,12
16626,5,5,5,champions,55
16627,2,2,2,hibernating,22
16628,4,4,5,loyal_customers,44
16633,4,5,5,loyal_customers,45
16637,4,4,4,loyal_customers,44
16638,4,5,4,loyal_customers,45
16639,4,4,4,loyal_customers,44
16641,2,2,1,hibernating,22
16642,5,3,3,potential_loyalists,53
16643,1,2,2,hibernating,12
16648,3,2,2,about_to_sleep,32
16650,3,2,3,about_to_sleep,32
16652,3,5,5,loyal_customers,35
16653,4,3,4,potential_loyalists,43
16655,4,5,5,loyal_customers,45
16656,4,5,5,loyal_customers,45
16657,5,4,3,champions,54
16658,1,2,1,hibernating,12
16659,1,2,1,hibernating,12
16660,4,4,4,loyal_customers,44
16665,1,2,1,hibernating,12
16666,4,2,1,potential_loyalists,42
16667,3,3,3,need_attention,33
16668,4,5,2,loyal_customers,45
16669,4,4,4,loyal_customers,44
16670,4,5,5,loyal_customers,45
16671,4,4,4,loyal_customers,44
16672,5,5,5,champions,55
16674,3,3,2,need_attention,33
16676,3,4,4,loyal_customers,34
16678,5,5,5,champions,55
16679,1,2,1,hibernating,12
16680,3,2,1,about_to_sleep,32
16681,2,5,4,cant_loose,25
16682,5,4,4,champions,54
16684,5,5,5,champions,55
16685,3,3,2,need_attention,33
16686,3,5,5,loyal_customers,35
16688,5,4,4,champions,54
16693,3,3,2,need_attention,33
16697,1,2,1,hibernating,12
16700,5,5,5,champions,55
16701,5,5,5,champions,55
16705,5,5,5,champions,55
16706,3,4,3,loyal_customers,34
16708,3,2,3,about_to_sleep,32
16710,4,5,5,loyal_customers,45
16711,5,4,4,champions,54
16712,5,5,5,champions,55
16713,4,5,5,loyal_customers,45
16715,2,2,2,hibernating,22
16717,4,5,5,loyal_customers,45
16718,1,2,3,hibernating,12
16719,4,5,4,loyal_customers,45
16720,4,2,1,potential_loyalists,42
16721,1,2,2,hibernating,12
16722,4,5,5,loyal_customers,45
16725,1,5,3,cant_loose,15
16726,4,4,4,loyal_customers,44
16727,1,2,2,hibernating,12
16728,3,4,4,loyal_customers,34
16729,3,5,5,loyal_customers,35
16730,3,4,3,loyal_customers,34
16732,4,2,3,potential_loyalists,42
16734,3,4,3,loyal_customers,34
16737,3,2,2,about_to_sleep,32
16738,1,2,1,hibernating,12
16739,2,2,2,hibernating,22
16742,3,2,2,about_to_sleep,32
16743,4,5,5,loyal_customers,45
16744,5,5,4,champions,55
16745,2,5,5,cant_loose,25
16746,5,5,5,champions,55
16747,3,3,3,need_attention,33
16748,4,4,4,loyal_customers,44
16750,3,4,3,loyal_customers,34
16751,4,2,4,potential_loyalists,42
16752,1,2,1,hibernating,12
16753,3,2,1,about_to_sleep,32
16754,1,2,4,hibernating,12
16756,1,2,1,hibernating,12
16757,1,2,1,hibernating,12
16758,3,2,2,about_to_sleep,32
16759,5,4,3,champions,54
16761,2,2,2,hibernating,22
16762,4,4,4,loyal_customers,44
16763,1,2,3,hibernating,12
16764,5,5,5,champions,55
16765,1,2,1,hibernating,12
16767,4,5,5,loyal_customers,45
16768,3,4,2,loyal_customers,34
16769,1,2,2,hibernating,12
16770,3,4,3,loyal_customers,34
16771,3,4,5,loyal_customers,34
16773,3,2,1,about_to_sleep,32
16774,3,4,3,loyal_customers,34
16775,5,5,4,champions,55
16776,3,2,2,about_to_sleep,32
16779,5,5,5,champions,55
16781,1,2,2,hibernating,12
16782,5,5,5,champions,55
16784,4,2,1,potential_loyalists,42
16789,5,2,1,potential_loyalists,52
16790,5,5,4,champions,55
16791,4,5,4,loyal_customers,45
16793,3,2,1,about_to_sleep,32
16794,5,5,4,champions,55
16795,1,2,2,hibernating,12
16796,2,2,2,hibernating,22
16800,5,2,4,potential_loyalists,52
16803,3,2,2,about_to_sleep,32
16804,4,4,3,loyal_customers,44
16809,4,4,3,loyal_customers,44
16810,1,2,2,hibernating,12
16811,5,3,3,potential_loyalists,53
16812,1,2,2,hibernating,12
16813,5,5,4,champions,55
16814,4,5,5,loyal_customers,45
16817,5,5,4,champions,55
16818,5,5,5,champions,55
16820,2,2,3,hibernating,22
16823,1,2,2,hibernating,12
16824,4,3,2,potential_loyalists,43
16825,3,3,3,need_attention,33
16826,3,2,2,about_to_sleep,32
16829,2,2,1,hibernating,22
16830,3,2,2,about_to_sleep,32
16833,5,4,4,champions,54
16834,1,2,2,hibernating,12
16836,3,3,2,need_attention,33
16837,4,5,5,loyal_customers,45
16839,5,5,5,champions,55
16841,3,5,4,loyal_customers,35
16843,3,5,5,loyal_customers,35
16846,3,2,1,about_to_sleep,32
16847,3,2,1,about_to_sleep,32
16848,3,2,2,about_to_sleep,32
16849,1,2,1,hibernating,12
16850,1,2,2,hibernating,12
16851,5,4,2,champions,54
16852,5,3,1,potential_loyalists,53
16855,4,3,2,potential_loyalists,43
16856,4,2,1,potential_loyalists,42
16858,1,2,2,hibernating,12
16861,3,3,1,need_attention,33
16863,4,3,3,potential_loyalists,43
16869,4,4,3,loyal_customers,44
16871,4,5,5,loyal_customers,45
16873,5,5,5,champions,55
16875,3,4,5,loyal_customers,34
16877,5,5,3,champions,55
16878,2,2,1,hibernating,22
16880,4,5,4,loyal_customers,45
16881,3,2,2,about_to_sleep,32
16882,3,4,3,loyal_customers,34
16884,3,3,2,need_attention,33
16885,4,4,2,loyal_customers,44
16887,3,2,1,about_to_sleep,32
16891,5,4,3,champions,54
16892,5,4,3,champions,54
16893,1,2,1,hibernating,12
16895,3,2,1,about_to_sleep,32
16898,4,4,3,loyal_customers,44
16899,5,5,4,champions,55
16900,4,4,3,loyal_customers,44
16902,2,2,4,hibernating,22
16903,4,2,2,potential_loyalists,42
16904,5,5,5,champions,55
16905,5,5,5,champions,55
16907,4,4,4,loyal_customers,44
16909,2,2,2,hibernating,22
16910,5,5,4,champions,55
16912,4,5,5,loyal_customers,45
16913,1,2,1,hibernating,12
16914,3,2,1,about_to_sleep,32
16915,5,5,3,champions,55
16916,4,3,3,potential_loyalists,43
16917,1,2,2,hibernating,12
16918,3,5,4,loyal_customers,35
16919,2,5,5,cant_loose,25
16921,3,2,1,about_to_sleep,32
16923,5,5,5,champions,55
16924,4,4,3,loyal_customers,44
16926,1,2,1,hibernating,12
16928,2,5,5,cant_loose,25
16929,5,5,4,champions,55
16930,4,4,2,loyal_customers,44
16931,5,5,5,champions,55
16932,3,2,1,about_to_sleep,32
16933,5,3,3,potential_loyalists,53
16934,3,3,4,need_attention,33
16936,4,2,2,potential_loyalists,42
16938,5,4,5,champions,54
16940,3,4,5,loyal_customers,34
16942,5,5,4,champions,55
16945,4,5,5,loyal_customers,45
16947,1,2,2,hibernating,12
16949,5,5,4,champions,55
16950,3,4,4,loyal_customers,34
16953,4,2,1,potential_loyalists,42
16954,5,5,5,champions,55
16956,4,2,2,potential_loyalists,42
16959,2,2,1,hibernating,22
16960,3,4,3,loyal_customers,34
16961,2,2,1,hibernating,22
16963,1,2,1,hibernating,12
16965,1,2,1,hibernating,12
16966,5,5,5,champions,55
16967,1,2,2,hibernating,12
16968,5,3,2,potential_loyalists,53
16969,3,4,3,loyal_customers,34
16971,3,2,2,about_to_sleep,32
16976,1,2,2,hibernating,12
16978,2,2,2,hibernating,22
16979,5,5,4,champions,55
16982,3,2,2,about_to_sleep,32
16983,5,5,4,champions,55
16985,4,5,5,loyal_customers,45
16986,4,3,4,potential_loyalists,43
16987,5,5,4,champions,55
16988,5,2,1,potential_loyalists,52
16989,5,5,4,champions,55
16990,1,2,1,hibernating,12
16992,5,4,4,champions,54
16996,4,5,4,loyal_customers,45
16999,4,3,2,potential_loyalists,43
17001,5,5,5,champions,55
17004,3,3,4,need_attention,33
17006,5,4,3,champions,54
17007,3,5,3,loyal_customers,35
17010,4,2,1,potential_loyalists,42
17011,4,2,2,potential_loyalists,42
17014,5,4,3,champions,54
17015,4,4,4,loyal_customers,44
17017,5,5,5,champions,55
17018,3,3,3,need_attention,33
17019,5,4,4,champions,54
17022,4,2,1,potential_loyalists,42
17024,3,4,1,loyal_customers,34
17025,3,4,2,loyal_customers,34
17027,2,5,3,cant_loose,25
17030,3,2,1,about_to_sleep,32
17031,5,3,2,potential_loyalists,53
17034,4,4,3,loyal_customers,44
17037,2,2,4,hibernating,22
17038,4,2,1,potential_loyalists,42
17040,2,2,2,hibernating,22
17041,4,4,4,loyal_customers,44
17042,5,4,4,champions,54
17043,4,4,4,loyal_customers,44
17044,4,2,4,potential_loyalists,42
17046,2,2,3,hibernating,22
17049,5,5,5,champions,55
17050,2,5,5,cant_loose,25
17051,1,2,1,hibernating,12
17052,4,2,2,potential_loyalists,42
17053,2,2,3,hibernating,22
17054,4,4,4,loyal_customers,44
17059,4,4,5,loyal_customers,44
17060,1,2,1,hibernating,12
17061,2,5,5,cant_loose,25
17063,4,5,4,loyal_customers,45
17064,3,4,3,loyal_customers,34
17068,5,5,5,champions,55
17069,4,5,5,loyal_customers,45
17070,2,2,2,hibernating,22
17071,4,5,5,loyal_customers,45
17073,4,4,4,loyal_customers,44
17075,4,4,3,loyal_customers,44
17076,3,4,3,loyal_customers,34
17078,3,3,2,need_attention,33
17079,2,2,1,hibernating,22
17080,4,3,2,potential_loyalists,43
17081,4,3,2,potential_loyalists,43
17082,3,3,4,need_attention,33
17084,3,3,5,need_attention,33
17086,5,5,4,champions,55
17088,4,4,4,loyal_customers,44
17090,5,5,4,champions,55
17091,5,5,5,champions,55
17092,3,4,4,loyal_customers,34
17094,1,2,2,hibernating,12
17095,4,4,4,loyal_customers,44
17096,4,4,4,loyal_customers,44
17097,5,5,4,champions,55
17100,4,3,4,potential_loyalists,43
17101,5,4,4,champions,54
17102,1,2,1,hibernating,12
17107,3,5,5,loyal_customers,35
17109,4,5,3,loyal_customers,45
17110,2,2,1,hibernating,22
17111,3,2,1,about_to_sleep,32
17114,5,5,3,champions,55
17115,5,4,3,champions,54
17117,1,2,1,hibernating,12
17118,1,2,1,hibernating,12
17119,5,3,3,potential_loyalists,53
17120,1,2,2,hibernating,12
17122,2,2,1,hibernating,22
17123,2,2,2,hibernating,22
17124,1,2,2,hibernating,12
17125,3,2,2,about_to_sleep,32
17128,1,2,1,hibernating,12
17131,5,4,5,champions,54
17133,4,5,5,loyal_customers,45
17135,4,5,4,loyal_customers,45
17138,1,2,2,hibernating,12
17139,4,5,5,loyal_customers,45
17140,1,2,2,hibernating,12
17142,1,2,3,hibernating,12
17144,5,3,4,potential_loyalists,53
17147,4,4,4,loyal_customers,44
17148,3,2,1,about_to_sleep,32
17153,4,2,1,potential_loyalists,42
17154,2,2,2,hibernating,22
17155,4,3,2,potential_loyalists,43
17157,5,3,2,potential_loyalists,53
17158,4,4,4,loyal_customers,44
17159,4,4,4,loyal_customers,44
17160,4,5,5,loyal_customers,45
17162,4,5,4,loyal_customers,45
17163,4,3,2,potential_loyalists,43
17164,4,5,5,loyal_customers,45
17165,1,2,1,hibernating,12
17166,3,3,1,need_attention,33
17169,3,3,3,need_attention,33
17171,1,2,1,hibernating,12
17172,2,2,2,hibernating,22
17173,5,5,5,champions,55
17174,1,2,1,hibernating,12
17175,3,4,4,loyal_customers,34
17176,1,2,2,hibernating,12
17180,3,4,3,loyal_customers,34
17181,3,3,1,need_attention,33
17183,5,5,5,champions,55
17186,3,3,1,need_attention,33
17187,1,2,1,hibernating,12
17188,5,5,5,champions,55
17190,3,3,2,need_attention,33
17191,4,5,5,loyal_customers,45
17193,3,5,4,loyal_customers,35
17197,4,2,4,potential_loyalists,42
17198,4,4,3,loyal_customers,44
17201,3,2,2,about_to_sleep,32
17203,3,5,5,loyal_customers,35
17205,3,2,2,about_to_sleep,32
17206,3,2,1,about_to_sleep,32
17211,4,5,5,loyal_customers,45
17212,1,2,1,hibernating,12
17213,3,5,5,loyal_customers,35
17214,3,5,4,loyal_customers,35
17217,1,2,1,hibernating,12
17218,5,5,4,champions,55
17219,4,2,1,potential_loyalists,42
17220,4,5,5,loyal_customers,45
17221,5,3,2,potential_loyalists,53
17222,3,2,2,about_to_sleep,32
17226,1,2,2,hibernating,12
17227,4,5,3,loyal_customers,45
17228,4,5,4,loyal_customers,45
17230,1,5,5,cant_loose,15
17231,5,5,5,champions,55
17232,5,3,2,potential_loyalists,53
17233,3,2,1,about_to_sleep,32
17234,1,2,1,hibernating,12
17235,4,3,3,potential_loyalists,43
17236,5,5,3,champions,55
17237,5,3,2,potential_loyalists,53
17238,5,5,5,champions,55
17239,1,2,2,hibernating,12
17243,5,5,5,champions,55
17244,3,2,4,about_to_sleep,32
17245,1,2,1,hibernating,12
17247,4,2,2,potential_loyalists,42
17248,2,2,2,hibernating,22
17250,5,3,2,potential_loyalists,53
17251,1,2,2,hibernating,12
17253,4,2,1,potential_loyalists,42
17254,5,3,2,potential_loyalists,53
17255,3,3,2,need_attention,33
17262,3,4,4,loyal_customers,34
17263,1,2,1,hibernating,12
17266,5,4,2,champions,54
17272,3,4,5,loyal_customers,34
17274,3,2,1,about_to_sleep,32
17278,1,2,1,hibernating,12
17279,3,2,1,about_to_sleep,32
17284,3,5,4,loyal_customers,35
17286,4,2,1,potential_loyalists,42
17287,4,5,4,loyal_customers,45
17288,5,5,4,champions,55
17289,4,4,4,loyal_customers,44
17290,5,3,3,potential_loyalists,53
17291,1,2,3,hibernating,12
17293,5,5,4,champions,55
17295,4,4,3,loyal_customers,44
17297,4,2,1,potential_loyalists,42
17299,5,4,3,champions,54
17301,4,2,1,potential_loyalists,42
17302,4,4,4,loyal_customers,44
17303,1,2,1,hibernating,12
17306,5,5,5,champions,55
17309,2,2,1,hibernating,22
17313,4,2,5,potential_loyalists,42
17314,4,5,5,loyal_customers,45
17315,5,5,5,champions,55
17317,3,4,5,loyal_customers,34
17321,5,3,3,potential_loyalists,53
17323,4,5,3,loyal_customers,45
17324,4,4,4,loyal_customers,44
17325,1,2,1,hibernating,12
17329,4,3,3,potential_loyalists,43
17330,4,3,2,potential_loyalists,43
17331,2,2,1,hibernating,22
17333,2,2,3,hibernating,22
17338,4,5,5,loyal_customers,45
17340,4,5,5,loyal_customers,45
17343,1,2,1,hibernating,12
17344,3,2,1,about_to_sleep,32
17345,4,4,3,loyal_customers,44
17346,5,5,5,champions,55
17347,2,2,1,hibernating,22
17348,4,4,4,loyal_customers,44
17349,2,2,1,hibernating,22
17350,5,4,4,champions,54
17351,3,4,3,loyal_customers,34
17354,3,2,4,about_to_sleep,32
17356,1,2,1,hibernating,12
17357,4,3,2,potential_loyalists,43
17359,5,2,1,potential_loyalists,52
17360,4,4,3,loyal_customers,44
17361,3,4,2,loyal_customers,34
17364,5,5,5,champions,55
17365,5,5,5,champions,55
17367,1,2,1,hibernating,12
17368,4,5,4,loyal_customers,45
17371,4,4,2,loyal_customers,44
17372,3,5,4,loyal_customers,35
17373,3,4,3,loyal_customers,34
17376,3,3,1,need_attention,33
17377,4,5,5,loyal_customers,45
17379,5,2,2,potential_loyalists,52
17381,5,5,5,champions,55
17382,3,2,1,about_to_sleep,32
17383,5,2,1,potential_loyalists,52
17384,4,3,2,potential_loyalists,43
17385,4,2,2,potential_loyalists,42
17386,5,5,5,champions,55
17387,4,3,3,potential_loyalists,43
17389,5,5,5,champions,55
17394,1,2,1,hibernating,12
17396,3,5,5,loyal_customers,35
17397,4,3,3,potential_loyalists,43
17402,5,5,5,champions,55
17403,3,2,2,about_to_sleep,32
17404,5,5,5,champions,55
17405,5,4,4,champions,54
17408,2,2,1,hibernating,22
17410,4,4,4,loyal_customers,44
17411,5,4,3,champions,54
17412,5,5,4,champions,55
17414,3,3,3,need_attention,33
17415,2,2,3,hibernating,22
17416,4,5,5,loyal_customers,45
17418,3,3,2,need_attention,33
17419,5,5,5,champions,55
17420,3,4,3,loyal_customers,34
17422,4,5,4,loyal_customers,45
17423,3,3,3,need_attention,33
17425,4,3,3,potential_loyalists,43
17426,5,5,5,champions,55
17427,3,2,1,about_to_sleep,32
17428,5,5,5,champions,55
17430,4,3,2,potential_loyalists,43
17431,1,2,2,hibernating,12
17432,4,3,2,potential_loyalists,43
17433,2,2,2,hibernating,22
17434,5,5,5,champions,55
17436,5,3,1,potential_loyalists,53
17438,1,2,2,hibernating,12
17442,3,5,5,loyal_customers,35
17443,1,2,3,hibernating,12
17447,3,3,3,need_attention,33
17449,5,5,5,champions,55
17450,5,5,5,champions,55
17451,5,5,4,champions,55
17453,4,3,2,potential_loyalists,43
17455,1,2,1,hibernating,12
17456,1,2,1,hibernating,12
17458,4,2,2,potential_loyalists,42
17459,3,3,3,need_attention,33
17460,2,5,3,cant_loose,25
17461,4,4,3,loyal_customers,44
17462,3,3,3,need_attention,33
17463,4,4,4,loyal_customers,44
17464,2,2,2,hibernating,22
17466,5,3,3,potential_loyalists,53
17468,5,3,1,potential_loyalists,53
17469,4,4,4,loyal_customers,44
17470,3,4,4,loyal_customers,34
17475,2,2,1,hibernating,22
17480,2,2,3,hibernating,22
17481,5,4,4,champions,54
17483,3,4,2,loyal_customers,34
17486,1,2,2,hibernating,12
17489,3,3,2,need_attention,33
17490,5,5,5,champions,55
17491,5,5,5,champions,55
17492,1,2,2,hibernating,12
17495,5,3,3,potential_loyalists,53
17496,1,2,2,hibernating,12
17498,2,2,2,hibernating,22
17499,1,2,3,hibernating,12
17500,4,4,4,loyal_customers,44
17502,5,4,3,champions,54
17503,5,3,3,potential_loyalists,53
17504,1,5,5,cant_loose,15
17506,2,2,2,hibernating,22
17508,1,2,2,hibernating,12
17509,3,5,5,loyal_customers,35
17510,4,2,2,potential_loyalists,42
17511,5,5,5,champions,55
17512,4,5,5,loyal_customers,45
17513,2,2,3,hibernating,22
17514,2,2,1,hibernating,22
17515,4,4,3,loyal_customers,44
17516,4,4,3,loyal_customers,44
17517,1,2,1,hibernating,12
17519,4,5,4,loyal_customers,45
17520,3,2,3,about_to_sleep,32
17521,4,4,3,loyal_customers,44
17522,5,4,4,champions,54
17523,5,4,3,champions,54
17524,1,2,1,hibernating,12
17525,1,2,2,hibernating,12
17526,5,4,4,champions,54
17527,3,4,3,loyal_customers,34
17528,5,5,5,champions,55
17530,5,5,5,champions,55
17531,1,2,2,hibernating,12
17534,3,2,1,about_to_sleep,32
17535,1,2,1,hibernating,12
17536,2,2,1,hibernating,22
17537,4,3,3,potential_loyalists,43
17538,4,2,1,potential_loyalists,42
17540,4,3,3,potential_loyalists,43
17542,1,2,1,hibernating,12
17545,3,4,3,loyal_customers,34
17548,1,2,1,hibernating,12
17549,4,3,1,potential_loyalists,43
17551,1,2,2,hibernating,12
17552,3,4,3,loyal_customers,34
17553,2,2,4,hibernating,22
17554,5,4,4,champions,54
17555,4,3,2,potential_loyalists,43
17556,1,2,1,hibernating,12
17557,4,4,3,loyal_customers,44
17561,4,2,1,potential_loyalists,42
17562,4,5,4,loyal_customers,45
17564,4,4,2,loyal_customers,44
17566,5,3,3,potential_loyalists,53
17567,5,5,5,champions,55
17569,1,2,2,hibernating,12
17571,3,4,4,loyal_customers,34
17572,3,4,1,loyal_customers,34
17573,4,4,2,loyal_customers,44
17574,1,2,1,hibernating,12
17576,5,5,5,champions,55
17578,1,2,1,hibernating,12
17579,5,4,2,champions,54
17581,5,5,5,champions,55
17582,1,2,1,hibernating,12
17584,5,3,4,potential_loyalists,53
17589,3,4,5,loyal_customers,34
17590,5,4,4,champions,54
17591,2,5,5,cant_loose,25
17593,5,4,5,champions,54
17595,5,3,2,potential_loyalists,53
17596,4,5,5,loyal_customers,45
17597,1,2,4,hibernating,12
17600,4,2,1,potential_loyalists,42
17601,1,2,1,hibernating,12
17602,5,5,5,champions,55
17603,2,2,2,hibernating,22
17608,3,3,1,need_attention,33
17609,3,4,4,loyal_customers,34
17611,5,5,5,champions,55
17612,3,5,4,loyal_customers,35
